gene_symbol,exon_length
ENSG00000304253,633
ENSG00000304254,2854
ENSG00000304255,570
ENSG00000304256,629
ENSG00000304257,996
ENSG00000304258,516
ENSG00000304259,528
ENSG00000304260,423
ENSG00000304261,474
ENSG00000304262,2881
ENSG00000304263,716
ENSG00000304264,852
ENSG00000304265,935
ENSG00000304266,591
ENSG00000304267,936
ENSG00000304268,542
ENSG00000304269,459
ENSG00000304270,437
ENSG00000304271,570
ENSG00000304272,885
ENSG00000304273,1287
ENSG00000304274,1001
ENSG00000304275,221
ENSG00000304276,1276
ENSG00000304277,499
ENSG00000304278,706
ENSG00000304279,837
ENSG00000304280,948
ENSG00000304281,797
ENSG00000304282,1487
ENSG00000304283,1195
ENSG00000304284,490
ENSG00000304285,396
ENSG00000304286,293
ENSG00000304287,959
ENSG00000304288,401
ENSG00000304289,969
ENSG00000304290,344
ENSG00000304291,145
ENSG00000304292,321
ENSG00000304293,1318
ENSG00000304294,1273
ENSG00000304295,790
ENSG00000304296,352
ENSG00000304297,538
ENSG00000304298,630
ENSG00000304299,759
ENSG00000304300,1038
ENSG00000304301,291
ENSG00000304302,627
ENSG00000304303,804
ENSG00000304304,7892
ENSG00000304305,1322
ENSG00000304306,900
ENSG00000304307,1119
ENSG00000304308,497
ENSG00000304309,6420
ENSG00000304310,486
ENSG00000304311,460
ENSG00000304312,1404
ENSG00000304313,1530
ENSG00000304314,1282
ENSG00000304315,828
ENSG00000304316,1659
ENSG00000304317,465
ENSG00000304318,843
ENSG00000304319,496
ENSG00000304320,180
ENSG00000304321,1061
ENSG00000304322,588
ENSG00000304323,547
ENSG00000304324,1060
ENSG00000304325,521
ENSG00000304326,645
ENSG00000304327,382
ENSG00000304328,870
ENSG00000304329,278
ENSG00000304330,1581
ENSG00000304331,340
ENSG00000304332,1674
ENSG00000304333,572
ENSG00000304334,594
ENSG00000304335,630
ENSG00000304336,939
ENSG00000304337,375
ENSG00000304338,749
ENSG00000304339,571
ENSG00000304340,482
ENSG00000304341,271
ENSG00000304342,332
ENSG00000304343,821
ENSG00000304344,4136
ENSG00000304345,961
ENSG00000304346,332
ENSG00000304347,755
ENSG00000304348,1051
ENSG00000304349,1862
ENSG00000304350,440
ENSG00000304351,537
ENSG00000304352,1154
ENSG00000304353,1367
ENSG00000304354,2475
ENSG00000304355,353
ENSG00000304356,353
ENSG00000304357,442
ENSG00000304358,752
ENSG00000304359,402
ENSG00000304360,802
ENSG00000304361,783
ENSG00000304362,414
ENSG00000304363,1274
ENSG00000304364,896
ENSG00000304365,241
ENSG00000304366,1805
ENSG00000304367,1034
ENSG00000304368,1242
ENSG00000304369,1666
ENSG00000304370,750
ENSG00000304371,630
ENSG00000304372,704
ENSG00000304373,441
ENSG00000304374,1993
ENSG00000304375,1104
ENSG00000304376,2881
ENSG00000304377,1346
ENSG00000304378,405
ENSG00000304379,1056
ENSG00000304380,862
ENSG00000304381,1362
ENSG00000304382,436
ENSG00000304383,1088
ENSG00000304385,1137
ENSG00000304386,1272
ENSG00000304387,453
ENSG00000304388,506
ENSG00000304389,421
ENSG00000304390,562
ENSG00000304391,695
ENSG00000304392,917
ENSG00000304393,436
ENSG00000304394,498
ENSG00000304395,797
ENSG00000304396,6685
ENSG00000304397,478
ENSG00000304398,327
ENSG00000304399,1098
ENSG00000304400,679
ENSG00000304401,451
ENSG00000304402,1091
ENSG00000304403,839
ENSG00000304404,1074
ENSG00000304405,463
ENSG00000304406,589
ENSG00000304407,620
ENSG00000304408,453
ENSG00000304409,290
ENSG00000304410,520
ENSG00000304411,545
ENSG00000304413,586
ENSG00000304414,410
ENSG00000304415,658
ENSG00000304416,1174
ENSG00000304417,472
ENSG00000304418,432
ENSG00000304419,1707
ENSG00000304420,224
ENSG00000304421,1372
ENSG00000304423,1786
ENSG00000304424,703
ENSG00000304425,768
ENSG00000304426,906
ENSG00000304427,1532
ENSG00000304428,627
ENSG00000304429,705
ENSG00000304430,1924
ENSG00000304431,1090
ENSG00000304432,448
ENSG00000304433,405
ENSG00000304434,586
ENSG00000304435,1731
ENSG00000304436,1265
ENSG00000304437,2070
ENSG00000304438,1894
ENSG00000304439,919
ENSG00000304440,798
ENSG00000304441,356
ENSG00000304442,969
ENSG00000304443,1300
ENSG00000304444,217
ENSG00000304445,777
ENSG00000304446,1205
ENSG00000304447,2841
ENSG00000304448,1303
ENSG00000304449,2496
ENSG00000304450,344
ENSG00000304451,260
ENSG00000304452,558
ENSG00000304453,536
ENSG00000304454,1409
ENSG00000304455,1479
ENSG00000304456,761
ENSG00000304457,915
ENSG00000304458,988
ENSG00000304459,501
ENSG00000304460,983
ENSG00000304461,491
ENSG00000304462,451
ENSG00000304463,936
ENSG00000304464,766
ENSG00000304465,572
ENSG00000304466,2778
ENSG00000304467,512
ENSG00000304468,779
ENSG00000304469,605
ENSG00000304470,546
ENSG00000304471,693
ENSG00000304472,693
ENSG00000304473,477
ENSG00000304474,755
ENSG00000304475,767
ENSG00000304476,1228
ENSG00000304477,387
ENSG00000304478,1605
ENSG00000304479,253
ENSG00000304480,1398
ENSG00000304481,901
ENSG00000304482,757
ENSG00000304483,685
ENSG00000304484,913
ENSG00000304485,1218
ENSG00000304486,529
ENSG00000304487,909
ENSG00000304488,633
ENSG00000304489,301
ENSG00000304490,662
ENSG00000304491,847
ENSG00000304492,498
ENSG00000304493,586
ENSG00000304494,2251
ENSG00000304495,1199
ENSG00000304496,1967
ENSG00000304497,5342
ENSG00000304498,571
ENSG00000304499,966
ENSG00000304501,1424
ENSG00000304502,947
ENSG00000304503,1400
ENSG00000304504,2544
ENSG00000304505,424
ENSG00000304506,497
ENSG00000304507,757
ENSG00000304508,359
ENSG00000304509,693
ENSG00000304510,596
ENSG00000304511,468
ENSG00000304512,491
ENSG00000304513,1020
ENSG00000304514,1102
ENSG00000304515,561
ENSG00000304516,532
ENSG00000304517,203
ENSG00000304518,870
ENSG00000304519,1152
ENSG00000304520,1285
ENSG00000304521,311
ENSG00000304522,546
ENSG00000304523,886
ENSG00000304524,2615
ENSG00000304525,316
ENSG00000304526,1208
ENSG00000304527,871
ENSG00000304528,766
ENSG00000304529,3344
ENSG00000304530,706
ENSG00000304531,587
ENSG00000304532,931
ENSG00000304533,1274
ENSG00000304534,461
ENSG00000304535,616
ENSG00000304536,549
ENSG00000304537,417
ENSG00000304538,413
ENSG00000304539,1596
ENSG00000304540,607
ENSG00000304541,3208
ENSG00000304542,683
ENSG00000304543,1249
ENSG00000304544,504
ENSG00000304545,920
ENSG00000304546,474
ENSG00000304547,1656
ENSG00000304548,243
ENSG00000304549,1710
ENSG00000304550,1538
ENSG00000304551,1202
ENSG00000304552,3145
ENSG00000304553,2092
ENSG00000304554,652
ENSG00000304555,344
ENSG00000304556,947
ENSG00000304557,591
ENSG00000304558,997
ENSG00000304559,344
ENSG00000304560,2475
ENSG00000304561,2087
ENSG00000304562,866
ENSG00000304563,713
ENSG00000304564,3844
ENSG00000304565,900
ENSG00000304566,2155
ENSG00000304567,278
ENSG00000304568,260
ENSG00000304569,1506
ENSG00000304570,203
ENSG00000304571,262
ENSG00000304572,954
ENSG00000304573,2304
ENSG00000304574,666
ENSG00000304575,596
ENSG00000304576,1337
ENSG00000304577,951
ENSG00000304578,706
ENSG00000304579,438
ENSG00000304580,807
ENSG00000304581,522
ENSG00000304582,410
ENSG00000304583,1098
ENSG00000304584,833
ENSG00000304585,809
ENSG00000304586,1076
ENSG00000304587,618
ENSG00000304588,1226
ENSG00000304589,2530
ENSG00000304590,1376
ENSG00000304591,531
ENSG00000304592,916
ENSG00000304593,1305
ENSG00000304594,593
ENSG00000304595,586
ENSG00000304596,1133
ENSG00000304597,537
ENSG00000304598,1020
ENSG00000304599,454
ENSG00000304600,387
ENSG00000304601,486
ENSG00000304602,2291
ENSG00000304603,648
ENSG00000304604,963
ENSG00000304605,487
ENSG00000304606,489
ENSG00000304607,419
ENSG00000304608,902
ENSG00000304609,1236
ENSG00000304610,1337
ENSG00000304611,645
ENSG00000304612,1491
ENSG00000304613,593
ENSG00000304614,543
ENSG00000304615,1177
ENSG00000304616,1660
ENSG00000304617,1050
ENSG00000304618,356
ENSG00000304619,2164
ENSG00000304620,568
ENSG00000304621,565
ENSG00000304622,304
ENSG00000304623,597
ENSG00000304624,290
ENSG00000304625,1527
ENSG00000304626,691
ENSG00000304627,630
ENSG00000304628,887
ENSG00000304629,1586
ENSG00000304630,838
ENSG00000304631,1278
ENSG00000304632,545
ENSG00000304633,928
ENSG00000304634,937
ENSG00000304635,2754
ENSG00000304636,771
ENSG00000304637,845
ENSG00000304638,495
ENSG00000304639,849
ENSG00000304640,756
ENSG00000304641,800
ENSG00000304642,1701
ENSG00000304643,404
ENSG00000304644,317
ENSG00000304645,1220
ENSG00000304646,1249
ENSG00000304647,451
ENSG00000304648,368
ENSG00000304649,440
ENSG00000304650,1117
ENSG00000304651,842
ENSG00000304652,170
ENSG00000304653,550
ENSG00000304654,1233
ENSG00000304655,1784
ENSG00000304656,708
ENSG00000304657,566
ENSG00000304658,1606
ENSG00000304659,301
ENSG00000304660,416
ENSG00000304661,1191
ENSG00000304662,745
ENSG00000304663,1467
ENSG00000304664,1144
ENSG00000304665,591
ENSG00000304666,1621
ENSG00000304667,625
ENSG00000304668,825
ENSG00000304669,749
ENSG00000304670,329
ENSG00000304671,650
ENSG00000304672,426
ENSG00000304673,485
ENSG00000304674,1641
ENSG00000304675,279
ENSG00000304676,1265
ENSG00000304677,1209
ENSG00000304678,572
ENSG00000304679,891
ENSG00000304680,515
ENSG00000304681,860
ENSG00000304682,810
ENSG00000304683,322
ENSG00000304684,394
ENSG00000304685,416
ENSG00000304686,639
ENSG00000304687,557
ENSG00000304688,857
ENSG00000304689,618
ENSG00000304690,903
ENSG00000304691,265
ENSG00000304692,597
ENSG00000304693,397
ENSG00000304694,2036
ENSG00000304695,2161
ENSG00000304696,987
ENSG00000304697,270
ENSG00000304698,1072
ENSG00000304699,798
ENSG00000304700,436
ENSG00000304701,303
ENSG00000304702,525
ENSG00000304703,973
ENSG00000304704,470
ENSG00000304705,577
ENSG00000304706,1576
ENSG00000304707,838
ENSG00000304708,1641
ENSG00000304709,303
ENSG00000304710,322
ENSG00000304711,389
ENSG00000304712,416
ENSG00000304713,3450
ENSG00000304714,1906
ENSG00000304715,603
ENSG00000304716,723
ENSG00000304717,399
ENSG00000304718,840
ENSG00000304719,444
ENSG00000304720,2898
ENSG00000304721,1182
ENSG00000304722,1576
ENSG00000304723,802
ENSG00000304724,993
ENSG00000304725,2565
ENSG00000304726,470
ENSG00000304727,290
ENSG00000304728,441
ENSG00000304729,1694
ENSG00000304730,255
ENSG00000304731,2783
ENSG00000304732,1071
ENSG00000304733,1131
ENSG00000304734,1159
ENSG00000304735,388
ENSG00000304736,805
ENSG00000304737,1537
ENSG00000304738,834
ENSG00000304739,1929
ENSG00000304740,646
ENSG00000304741,317
ENSG00000304742,753
ENSG00000304743,579
ENSG00000304744,534
ENSG00000304746,992
ENSG00000304747,950
ENSG00000304748,411
ENSG00000304749,352
ENSG00000304750,429
ENSG00000304751,818
ENSG00000304752,1628
ENSG00000304753,2147
ENSG00000304754,397
ENSG00000304755,515
ENSG00000304756,1297
ENSG00000304757,863
ENSG00000304758,370
ENSG00000304759,1433
ENSG00000304760,527
ENSG00000304761,397
ENSG00000304762,654
ENSG00000304763,442
ENSG00000304764,2268
ENSG00000304765,747
ENSG00000304766,661
ENSG00000304767,549
ENSG00000304768,303
ENSG00000304769,760
ENSG00000304770,1092
ENSG00000304771,778
ENSG00000304772,607
ENSG00000304773,463
ENSG00000304774,331
ENSG00000304775,3483
ENSG00000304776,523
ENSG00000304777,828
ENSG00000304778,1133
ENSG00000304779,1759
ENSG00000304780,517
ENSG00000304781,978
ENSG00000304782,1949
ENSG00000304783,880
ENSG00000304784,848
ENSG00000304785,970
ENSG00000304786,461
ENSG00000304787,403
ENSG00000304788,523
ENSG00000304789,116
ENSG00000304790,805
ENSG00000304791,341
ENSG00000304793,794
ENSG00000304794,837
ENSG00000304795,743
ENSG00000304796,477
ENSG00000304797,372
ENSG00000304798,1166
ENSG00000304799,659
ENSG00000304800,344
ENSG00000304801,393
ENSG00000304802,514
ENSG00000304803,1911
ENSG00000304804,694
ENSG00000304805,912
ENSG00000304806,407
ENSG00000304807,2737
ENSG00000304808,1524
ENSG00000304809,306
ENSG00000304810,163
ENSG00000304811,706
ENSG00000304812,1271
ENSG00000304813,264
ENSG00000304814,467
ENSG00000304815,1230
ENSG00000304817,2678
ENSG00000304818,1090
ENSG00000304819,1023
ENSG00000304820,999
ENSG00000304821,1225
ENSG00000304822,650
ENSG00000304824,1116
ENSG00000304825,505
ENSG00000304826,426
ENSG00000304827,399
ENSG00000304828,1930
ENSG00000304829,560
ENSG00000304830,794
ENSG00000304831,663
ENSG00000304832,638
ENSG00000304833,477
ENSG00000304834,384
ENSG00000304835,269
ENSG00000304836,588
ENSG00000304837,888
ENSG00000304838,1374
ENSG00000304839,825
ENSG00000304840,1393
ENSG00000304841,929
ENSG00000304842,1285
ENSG00000304843,636
ENSG00000304844,450
ENSG00000304846,512
ENSG00000304847,1500
ENSG00000304848,2402
ENSG00000304849,748
ENSG00000304850,763
ENSG00000304851,435
ENSG00000304852,790
ENSG00000304853,1910
ENSG00000304854,2724
ENSG00000304855,414
ENSG00000304856,384
ENSG00000304857,700
ENSG00000304858,686
ENSG00000304859,520
ENSG00000304860,747
ENSG00000304861,597
ENSG00000304862,910
ENSG00000304863,2127
ENSG00000304864,252
ENSG00000304865,449
ENSG00000304866,434
ENSG00000304867,1032
ENSG00000304868,632
ENSG00000304869,740
ENSG00000304870,989
ENSG00000304871,740
ENSG00000304872,394
ENSG00000304873,725
ENSG00000304874,2716
ENSG00000304875,3137
ENSG00000304876,946
ENSG00000304877,2605
ENSG00000304878,300
ENSG00000304879,448
ENSG00000304880,518
ENSG00000304881,812
ENSG00000304882,833
ENSG00000304883,1708
ENSG00000304884,1067
ENSG00000304885,800
ENSG00000304886,446
ENSG00000304887,845
ENSG00000304888,606
ENSG00000304889,429
ENSG00000304890,892
ENSG00000304891,656
ENSG00000304892,648
ENSG00000304893,439
ENSG00000304894,802
ENSG00000304895,1865
ENSG00000304896,378
ENSG00000304897,327
ENSG00000304898,507
ENSG00000304899,1228
ENSG00000304900,1634
ENSG00000304901,421
ENSG00000304902,1156
ENSG00000304903,660
ENSG00000304904,524
ENSG00000304905,453
ENSG00000304906,871
ENSG00000304907,1607
ENSG00000304908,301
ENSG00000304909,1648
ENSG00000304910,645
ENSG00000304911,540
ENSG00000304912,262
ENSG00000304913,299
ENSG00000304914,696
ENSG00000304915,577
ENSG00000304916,1818
ENSG00000304917,391
ENSG00000304918,593
ENSG00000304919,735
ENSG00000304920,700
ENSG00000304921,926
ENSG00000304922,2109
ENSG00000304923,321
ENSG00000304924,749
ENSG00000304925,625
ENSG00000304926,438
ENSG00000304927,281
ENSG00000304928,406
ENSG00000304929,591
ENSG00000304930,1618
ENSG00000304931,934
ENSG00000304932,1335
ENSG00000304933,516
ENSG00000304934,559
ENSG00000304935,1299
ENSG00000304936,2127
ENSG00000304937,313
ENSG00000304938,1760
ENSG00000304939,779
ENSG00000304940,298
ENSG00000304941,912
ENSG00000304942,633
ENSG00000304943,533
ENSG00000304944,394
ENSG00000304945,2469
ENSG00000304946,503
ENSG00000304947,464
ENSG00000304948,553
ENSG00000304949,920
ENSG00000304950,742
ENSG00000304951,653
ENSG00000304952,1000
ENSG00000304953,279
ENSG00000304954,1310
ENSG00000304955,2258
ENSG00000304956,1502
ENSG00000304957,589
ENSG00000304958,951
ENSG00000304959,1530
ENSG00000304960,903
ENSG00000304961,2065
ENSG00000304962,437
ENSG00000304963,347
ENSG00000304965,850
ENSG00000304966,194
ENSG00000304967,846
ENSG00000304968,785
ENSG00000304969,1675
ENSG00000304970,1565
ENSG00000304971,215
ENSG00000304972,283
ENSG00000304973,528
ENSG00000304974,1316
ENSG00000304975,1292
ENSG00000304976,1327
ENSG00000304977,480
ENSG00000304978,345
ENSG00000304979,1128
ENSG00000304980,274
ENSG00000304981,557
ENSG00000304982,814
ENSG00000304983,2703
ENSG00000304984,1582
ENSG00000304985,890
ENSG00000304986,333
ENSG00000304987,390
ENSG00000304988,2369
ENSG00000304989,883
ENSG00000304990,420
ENSG00000304991,211
ENSG00000304992,985
ENSG00000304993,946
ENSG00000304994,2362
ENSG00000304995,375
ENSG00000304996,1284
ENSG00000304997,2045
ENSG00000304998,970
ENSG00000304999,694
ENSG00000305000,728
ENSG00000305001,661
ENSG00000305002,729
ENSG00000305003,419
ENSG00000305004,936
ENSG00000305005,914
ENSG00000305006,503
ENSG00000305007,708
ENSG00000305008,1344
ENSG00000305009,789
ENSG00000305010,346
ENSG00000305011,642
ENSG00000305012,1770
ENSG00000305013,969
ENSG00000305014,2984
ENSG00000305015,702
ENSG00000305016,576
ENSG00000305017,638
ENSG00000305018,638
ENSG00000305019,584
ENSG00000305020,624
ENSG00000305021,1946
ENSG00000305022,896
ENSG00000305023,329
ENSG00000305024,1132
ENSG00000305025,1627
ENSG00000305026,958
ENSG00000305028,517
ENSG00000305029,412
ENSG00000305030,603
ENSG00000305031,643
ENSG00000305032,622
ENSG00000305033,416
ENSG00000305034,895
ENSG00000305035,1054
ENSG00000305036,833
ENSG00000305037,742
ENSG00000305038,489
ENSG00000305039,214
ENSG00000305040,609
ENSG00000305041,692
ENSG00000305042,680
ENSG00000305043,433
ENSG00000305044,1106
ENSG00000305045,287
ENSG00000305046,622
ENSG00000305047,2276
ENSG00000305048,2134
ENSG00000305049,1204
ENSG00000305050,490
ENSG00000305051,1563
ENSG00000305052,624
ENSG00000305053,470
ENSG00000305054,791
ENSG00000305055,2671
ENSG00000305056,435
ENSG00000305057,503
ENSG00000305058,1383
ENSG00000305059,349
ENSG00000305061,552
ENSG00000305062,866
ENSG00000305063,906
ENSG00000305064,438
ENSG00000305065,629
ENSG00000305066,1117
ENSG00000305067,1561
ENSG00000305068,818
ENSG00000305069,477
ENSG00000305070,991
ENSG00000305071,712
ENSG00000305072,472
ENSG00000305073,1585
ENSG00000305074,663
ENSG00000305075,1474
ENSG00000305076,1846
ENSG00000305077,1759
ENSG00000305078,269
ENSG00000305079,908
ENSG00000305080,682
ENSG00000305081,441
ENSG00000305082,967
ENSG00000305083,418
ENSG00000305084,840
ENSG00000305085,625
ENSG00000305086,468
ENSG00000305087,557
ENSG00000305088,1395
ENSG00000305089,907
ENSG00000305090,3755
ENSG00000305091,593
ENSG00000305092,810
ENSG00000305093,727
ENSG00000305094,723
ENSG00000305095,1203
ENSG00000305096,657
ENSG00000305097,321
ENSG00000305098,1439
ENSG00000305099,512
ENSG00000305100,1054
ENSG00000305101,537
ENSG00000305102,2056
ENSG00000305103,2805
ENSG00000305104,1209
ENSG00000305105,2361
ENSG00000305106,927
ENSG00000305107,851
ENSG00000305108,1027
ENSG00000305109,2857
ENSG00000305110,1520
ENSG00000305111,835
ENSG00000305112,2445
ENSG00000305113,1047
ENSG00000305114,1797
ENSG00000305115,312
ENSG00000305116,900
ENSG00000305117,375
ENSG00000305118,375
ENSG00000305119,1121
ENSG00000305120,1507
ENSG00000305121,444
ENSG00000305122,2744
ENSG00000305123,572
ENSG00000305124,524
ENSG00000305125,1203
ENSG00000305126,641
ENSG00000305127,861
ENSG00000305128,2565
ENSG00000305129,1487
ENSG00000305130,423
ENSG00000305131,1251
ENSG00000305132,320
ENSG00000305133,858
ENSG00000305134,1788
ENSG00000305135,481
ENSG00000305136,540
ENSG00000305137,963
ENSG00000305138,406
ENSG00000305139,869
ENSG00000305140,429
ENSG00000305141,346
ENSG00000305142,333
ENSG00000305143,3634
ENSG00000305144,588
ENSG00000305145,301
ENSG00000305146,671
ENSG00000305147,1194
ENSG00000305148,2711
ENSG00000305149,381
ENSG00000305150,709
ENSG00000305151,881
ENSG00000305152,324
ENSG00000305153,729
ENSG00000305154,1144
ENSG00000305155,1931
ENSG00000305156,956
ENSG00000305157,734
ENSG00000305158,1185
ENSG00000305159,416
ENSG00000305160,713
ENSG00000305161,636
ENSG00000305162,595
ENSG00000305163,624
ENSG00000305164,1006
ENSG00000305165,635
ENSG00000305166,569
ENSG00000305167,1133
ENSG00000305168,345
ENSG00000305169,469
ENSG00000305170,351
ENSG00000305171,382
ENSG00000305172,2299
ENSG00000305173,846
ENSG00000305174,486
ENSG00000305175,566
ENSG00000305176,397
ENSG00000305177,580
ENSG00000305178,1044
ENSG00000305179,608
ENSG00000305180,179
ENSG00000305181,332
ENSG00000305182,1708
ENSG00000305183,632
ENSG00000305184,729
ENSG00000305185,1192
ENSG00000305186,481
ENSG00000305187,299
ENSG00000305188,530
ENSG00000305189,949
ENSG00000305190,687
ENSG00000305191,652
ENSG00000305192,756
ENSG00000305193,593
ENSG00000305194,1814
ENSG00000305195,795
ENSG00000305196,504
ENSG00000305197,406
ENSG00000305198,1284
ENSG00000305199,841
ENSG00000305200,828
ENSG00000305201,637
ENSG00000305202,534
ENSG00000305203,559
ENSG00000305204,727
ENSG00000305206,400
ENSG00000305207,450
ENSG00000305208,1485
ENSG00000305209,1303
ENSG00000305210,1305
ENSG00000305211,1168
ENSG00000305212,830
ENSG00000305213,759
ENSG00000305214,251
ENSG00000305215,1603
ENSG00000305216,810
ENSG00000305217,779
ENSG00000305218,650
ENSG00000305219,793
ENSG00000305220,488
ENSG00000305221,719
ENSG00000305222,632
ENSG00000305223,230
ENSG00000305224,1466
ENSG00000305225,988
ENSG00000305226,899
ENSG00000305227,560
ENSG00000305228,721
ENSG00000305229,579
ENSG00000305230,769
ENSG00000305231,740
ENSG00000305232,421
ENSG00000305233,880
ENSG00000305234,607
ENSG00000305235,190
ENSG00000305237,895
ENSG00000305238,473
ENSG00000305239,454
ENSG00000305240,366
ENSG00000305241,736
ENSG00000305242,807
ENSG00000305243,491
ENSG00000305244,993
ENSG00000305245,447
ENSG00000305246,593
