Gene name	Human gene name
Rufy4	RUFY4
Tmbim4	TMBIM4
Khdc4	KHDC4
Ncoa4	NCOA4
Mboat1	MBOAT1
Myl1	MYL1
Ank	ANKH
Hyal2	HYAL2
Exoc3	EXOC3
Parpbp	PARPBP
Vstm5	VSTM5
Parp10	PARP10
Pla2g3	PLA2G3
Nkx2-5	NKX2-5
Sipa1l2	SIPA1L2
Nsl1	NSL1
Rasgrp3	RASGRP3
Glb1	GLB1
Lama2	LAMA2
G6pc3	G6PC3
Cyb5r3	CYB5R3
Slamf1	SLAMF1
Syt2	SYT2
Ghsr	GHSR
Arhgdia	ARHGDIA
Ccna1	CCNA1
Prxl2a	PRXL2A
Tmem249	CATSPERQ
Selenop	SELENOP
Fmo3	FMO3
C030006K11Rik	C8orf82
Tmem169	TMEM169
Nipbl	NIPBL
Adgrf4	ADGRF4
Spata45	SPATA45
Tshb	TSHB
Cited2	CITED2
Sf3b1	SF3B1
Gpr141	GPR141
Fstl5	FSTL5
Cebpzos	CEBPZOS
Ano4	ANO4
Homez	HOMEZ
Ercc8	ERCC8
Oxgr1	OXGR1
Dnajc15	DNAJC15
Topbp1	TOPBP1
Mpp3	MPP3
Hoxc10	HOXC10
Wdr86	WDR86
Aqp2	AQP2
Mfsd2b	MFSD2B
Daam2	DAAM2
Plac9	PLAC9
Arf3	ARF3
Wdfy2	WDFY2
Sbds	SBDS
Capns1	CAPNS1
Amigo2	AMIGO2
Prkag1	PRKAG1
Cd5l	CD5L
Sell	SELL
Car3	CA3
Abcc4	ABCC4
Sgpp1	SGPP1
Ltbp2	LTBP2
Plpp5	PLPP5
Wnt6	WNT6
Rgs4	RGS4
Ccnh	CCNH
Kif26b	KIF26B
Lysmd4	LYSMD4
Fbxl7	FBXL7
Arfip1	ARFIP1
Fam216a	FAM216A
Cplane1	CPLANE1
Aox1	AOX1
Snrnp35	SNRNP35
Arl4a	ARL4A
Apoc2	APOC2
Nudt1	NUDT1
Hspa2	HSPA2
Map2k5	MAP2K5
Nps	NPS
Chtop	CHTOP
Lmtk3	LMTK3
Stxbp6	STXBP6
1700030J22Rik	C16orf46
Nt5dc2	NT5DC2
St6galnac5	ST6GALNAC5
Dnase2a	DNASE2
Rps6ka2	RPS6KA2
Twist1	TWIST1
Pacs2	PACS2
Ppara	PPARA
Prkrip1	PRKRIP1
1700067K01Rik	C19orf67
Tbx15	TBX15
Zbtb41	ZBTB41
Mbtps1	MBTPS1
Ano5	ANO5
Mettl17	METTL17
Gmpr	GMPR
Man1a2	MAN1A2
Plekhm1	PLEKHM1
F5	F5
Phf21b	PHF21B
Unc119b	UNC119B
Syngap1	SYNGAP1
Cabcoco1	CABCOCO1
Tcea1	TCEA1
Slc29a3	SLC29A3
Psph	PSPH
Smpd2	SMPD2
Prune1	PRUNE1
Kif13a	KIF13A
Zfp251	ZNF251
Traf3ip2	TRAF3IP2
Fbxo4	FBXO4
Lrrc39	LRRC39
Vegfa	VEGFA
Spry2	SPRY2
Gmfb	GMFB
Hid1	HID1
Rpap3	RPAP3
Inpp4a	INPP4A
Washc3	WASHC3
Ptch1	PTCH1
Capn15	CAPN15
Nkg7	NKG7
Dgkh	DGKH
Zfp697	ZNF697
Zfp383	ZNF383
Arhgef38	ARHGEF38
Gp6	GP6
Tmco4	TMCO4
Rcc1l	RCC1L
Tspan5	TSPAN5
Zfp329	ZNF329
Psmb10	PSMB10
Nop56	NOP56
Gls2	GLS2
Lsm6	LSM6
Gkap1	GKAP1
Parp2	PARP2
S100a1	S100A1
Mbip	MBIP
Plch1	PLCH1
Btbd19	BTBD19
Trappc9	TRAPPC9
Iqgap1	IQGAP1
Ddx24	DDX24
Gfer	GFER
Ptpn20	PTPN20
Zswim4	ZSWIM4
Btn2a2	BTN2A2
Dpp6	DPP6
Ecd	ECD
Enpp3	ENPP3
Nqo1	NQO1
Cryaa	CRYAA
4933430I17Rik	C9orf43
Nkd1	NKD1
Esm1	ESM1
Diras2	DIRAS2
Prpf4b	PRP4K
Tlcd2	TLCD2
Ilf3	ILF3
Klhdc2	KLHDC2
Il12b	IL12B
P3h1	P3H1
Spdl1	SPDL1
Mical3	MICAL3
Ptges3	PTGES3
Slc7a8	SLC7A8
Orc6	ORC6
Fam120b	FAM120B
Il17d	IL17D
Rnf130	RNF130
Nefl	NEFL
Bclaf1	BCLAF1
Or5au1	OR5AU1
Ccdc25	CCDC25
Hmgcs1	HMGCS1
Tchhl1	TCHHL1
Erg28	ERG28
Rusc1	RUSC1
Slc10a7	SLC10A7
Gmnn	GMNN
Chac2	CHAC2
Chat	CHAT
Atg16l2	ATG16L2
Alkbh5	ALKBH5
Pla2g7	PLA2G7
Akap6	AKAP6
Slc9a2	SLC9A2
Fbxw11	FBXW11
Pde6d	PDE6D
Gon7	GON7
Slc17a4	SLC17A4
Dio2	DIO2
Wdr89	WDR89
Mpv17	MPV17
Slc7a7	SLC7A7
Tedc1	TEDC1
Wdfy1	WDFY1
Fut7	FUT7
Fam8a1	FAM8A1
Ankrd31	ANKRD31
B4galt5	B4GALT5
Cpsf2	CPSF2
Adamts10	ADAMTS10
Arhgef28	ARHGEF28
Pirt	PIRT
Il19	IL19
Etnk2	ETNK2
Sec24b	SEC24B
Ppp2r5e	PPP2R5E
Slc27a1	SLC27A1
Rimkla	RIMKLA
Mrps11	MRPS11
Fcer1g	FCER1G
Fbxo10	FBXO10
B3galt2	B3GALT2
Nsd2	NSD2
Cd69	CD69
Tjp1	TJP1
Relch	RELCH
Celf1	CELF1
Pygl	PYGL
Rasgef1a	RASGEF1A
Amigo1	AMIGO1
Casp9	CASP9
Dock4	DOCK4
Ccdc42	CCDC42
Ndufb5	NDUFB5
Atg10	ATG10
Srp68	SRP68
Mycl	MYCL
Tnfrsf13c	TNFRSF13C
Ints11	INTS11
Skp2	SKP2
Elovl7	ELOVL7
Utp20	UTP20
Clptm1	CLPTM1
Btn1a1	BTN1A1
Omg	OMG
Gosr2	GOSR2
Trhr	TRHR
Ptpdc1	PTPDC1
Wnt10b	WNT10B
Lrba	LRBA
Cntd1	CNTD1
Mief1	MIEF1
Cd300e	CD300E
F12	F12
Gpatch8	GPATCH8
Gatd3a	GATD3
S1pr2	S1PR2
Hspb8	HSPB8
Camk2g	CAMK2G
Arid4b	ARID4B
St3gal4	ST3GAL4
Lrriq1	LRRIQ1
Cfap69	CFAP69
Tfcp2	TFCP2
Thop1	THOP1
Tspan10	TSPAN10
Enkur	ENKUR
Myocd	MYOCD
Ctcfl	CTCFL
Fiz1	FIZ1
Cecr2	CECR2
Ythdf1	YTHDF1
Arhgef39	ARHGEF39
Papln	PAPLN
Itpkc	ITPKC
Kcna4	KCNA4
Ppp3r1	PPP3R1
Ppp1r1c	PPP1R1C
Zfp282	ZNF282
Col6a6	COL6A6
Gadd45b	GADD45B
1700034J05Rik	C12orf71
Sf3a2	SF3A2
Hes5	HES5
Rab22a	RAB22A
Hint2	HINT2
Hipk2	HIPK2
Rcvrn	RCVRN
Rxfp1	RXFP1
Ston1	STON1
6030468B19Rik	C17orf99
Fam120a	FAM120A
Trim15	TRIM15
Sytl2	SYTL2
Stk19	WHR1
Pnrc2	PNRC2
Nppa	NPPA
Hmg20a	HMG20A
Usp36	USP36
Akr7a5	AKR7L
Herc4	HERC4
Susd6	SUSD6
Cimip3	CIMIP3
Lrrc19	LRRC19
Capsl	CAPSL
Pgap6	PGAP6
Mrps35	MRPS35
Gabrd	GABRD
Cgn	CGN
Bzw2	BZW2
Plcb4	PLCB4
Commd5	COMMD5
Cmbl	CMBL
Net1	NET1
Tmem120b	TMEM120B
Cbx8	CBX8
Rergl	RERGL
Sgce	SGCE
Cfap74	CFAP74
Ccr7	CCR7
Mrc2	MRC2
Barx1	BARX1
Krt72	KRT72
4930579G24Rik	C4orf46
Usp53	USP53
Smim15	SMIM15
Dcaf13	DCAF13
Armh2	ARMH2
Ahrr	AHRR
Mst1	MST1
Zfp3	ZFP3
Frs3	FRS3
Samd12	SAMD12
Spin1	SPIN1
Rab15	RAB15
Sun2	SUN2
Oprd1	OPRD1
Map3k6	MAP3K6
Bag3	BAG3
Pknox1	PKNOX1
Sh3pxd2b	SH3PXD2B
Rps13	RPS13
Ttc8	TTC8
Ndufs1	NDUFS1
Tex9	TEX9
Angptl7	ANGPTL7
Taf1c	TAF1C
Anapc15	ANAPC15
Ssr1	SSR1
Rnf207	RNF207
Pmpca	PMPCA
Txn2	TXN2
Ppm1j	PPM1J
Grsf1	GRSF1
Hnrnpf	HNRNPF
Ergic1	ERGIC1
Micu3	MICU3
Spag17	SPAG17
Nim1k	NIM1K
Desi1	DESI1
Tex36	TEX36
Cfap97d1	CFAP97D1
Emp3	EMP3
Mxd3	MXD3
Nudt17	NUDT17
Terf2	TERF2
Znrf3	ZNRF3
Gpr37	GPR37
Adsl	ADSL
Cldn19	CLDN19
Dhdh	DHDH
Ssbp2	SSBP2
Kdm2b	KDM2B
Etv3l	ETV3L
Aldh3a1	ALDH3A1
Zfp784	ZNF784
Tmigd3	TMIGD3
Vrk1	VRK1
2200002D01Rik	C19orf33
Clip4	CLIP4
Cyth2	CYTH2
Mcm5	MCM5
Lrif1	LRIF1
Pik3ip1	PIK3IP1
Fxr1	FXR1
Ulk4	ULK4
Kif1b	KIF1B
Txnrd3	TXNRD3
Prss36	PRSS36
Abca2	ABCA2
Supt4a	SUPT4H1
Kcnn4	KCNN4
Arrdc2	ARRDC2
Rskr	RSKR
Dync1i1	DYNC1I1
Sema3a	SEMA3A
Lsm14a	LSM14A
Ciapin1	CIAPIN1
Irak4	IRAK4
Atg5	ATG5
Nnmt	NNMT
Larp4	LARP4
Gnai2	GNAI2
Hvcn1	HVCN1
Slc22a14	SLC22A14
Ppil6	PPIL6
Efnb2	EFNB2
Gtpbp6	GTPBP6
Baiap2	BAIAP2
Gclc	GCLC
Txnl4b	TXNL4B
Otp	OTP
Zbtb7a	ZBTB7A
Pcid2	PCID2
Rhobtb3	RHOBTB3
Kif21a	KIF21A
Ak1	AK1
Txnrd1	TXNRD1
B3glct	B3GLCT
Drd1	DRD1
Fbp1	FBP1
Prmt9	PRMT9
Unc5a	UNC5A
Tcta	TCTA
Or6x1	OR6X1
Mcub	MCUB
Snapc5	SNAPC5
Tbcb	TBCB
Ybey	YBEY
Cry1	CRY1
Pgm3	PGM3
Ngf	NGF
Cgref1	CGREF1
Ubxn8	UBXN8
Cdk6	CDK6
Ash1l	ASH1L
Pgcka1	PGCKA1
Abce1	ABCE1
Chmp4c	CHMP4C
Ptpn5	PTPN5
Tdg	TDG
Pi4kb	PI4KB
Por	POR
Zfp64	ZFP64
2310057J18Rik	C6orf58
Rfesd	RFESD
Hivep2	HIVEP2
Nr2f1	NR2F1
Gmds	GMDS
Atp8b2	ATP8B2
Chlsn	CHLSN
Thyn1	THYN1
Atmin	ATMIN
Setd6	SETD6
Atpaf2	ATPAF2
Grik2	GRIK2
Mef2c	MEF2C
Hpd	HPD
Insyn1	INSYN1
Trpc1	TRPC1
Mustn1	MUSTN1
Dnah1	DNAH1
Folr2	FOLR2
Ctdspl2	CTDSPL2
Naxd	NAXD
Coq7	COQ7
Ppp1r1b	PPP1R1B
Mme	MME
Obi1	OBI1
Enpp5	ENPP5
Diras1	DIRAS1
Vstm4	VSTM4
Cd24a	CD24
Mlip	MLIP
Dyrk1b	DYRK1B
Ntn4	NTN4
Rph3al	RPH3AL
Pnoc	PNOC
Fam234a	FAM234A
Grid1	GRID1
Nfic	NFIC
Rnf32	RNF32
Car1	CA1
Cdadc1	CDADC1
Asb2	ASB2
Pik3ca	PIK3CA
Cyth1	CYTH1
Mtpn	MTPN
Opn1sw	OPN1SW
Clec1a	CLEC1A
Ufm1	UFM1
Jazf1	JAZF1
Slc7a5	SLC7A5
Adipor2	ADIPOR2
Txndc12	TXNDC12
Trim33	TRIM33
C1qb	C1QB
Marchf1	MARCHF1
Coil	COIL
Ube4b	UBE4B
Pcbp3	PCBP3
Slc6a17	SLC6A17
Pcgf3	PCGF3
Got1l1	GOT1L1
Zyx	ZYX
Cep68	CEP68
Pdlim3	PDLIM3
Knstrn	KNSTRN
Extl3	EXTL3
S100a5	S100A5
Clasrp	CLASRP
Iqgap3	IQGAP3
4921524J17Rik	C16orf87
Zfp410	ZNF410
Nfix	NFIX
Tatdn2	TATDN2
Mrgbp	MRGBP
Galr2	GALR2
Glp2r	GLP2R
Pals2	PALS2
Rec8	REC8
Zfand3	ZFAND3
Cct6b	CCT6B
Sv2a	SV2A
Lbp	LBP
Fam76a	FAM76A
Tsbp1	TSBP1
Has2	HAS2
Ep300	EP300
Utp4	UTP4
Bnip3l	BNIP3L
Rnf10	RNF10
Bdnf	BDNF
Thsd4	THSD4
Bin3	BIN3
Kcnk9	KCNK9
Ccl19	CCL19
C1qtnf3	C1QTNF3
Cct4	CCT4
Exosc8	EXOSC8
Serhl	SERHL2
Pofut4	POFUT4
Klhdc8b	KLHDC8B
Tmem200c	TMEM200C
Sbpl	ZG16B
Rnase10	RNASE10
Psmd6	PSMD6
Aldh1b1	ALDH1B1
Ppp1r21	PPP1R21
Fut9	FUT9
Gsdmd	GSDMD
Tlr4	TLR4
Mrap2	MRAP2
Apex1	APEX1
Smco4	SMCO4
Sdcbp	SDCBP
Taf2	TAF2
Slc18a1	SLC18A1
Fbxo34	FBXO34
Stxbp1	STXBP1
Celf3	CELF3
Rnf146	RNF146
Dnal1	DNAL1
Rsad1	RSAD1
Tef	TEF
Dnajb1	DNAJB1
Cdc16	CDC16
Nus1	NUS1
Bicdl2	BICDL2
Tmem11	TMEM11
Washc4	WASHC4
Parvb	PARVB
Mrpl55	MRPL55
Kctd6	KCTD6
Nemf	NEMF
Snrpc	SNRPC
Cbx6	CBX6
Ccdc66	CCDC66
Ccl7	CCL7
Ampd1	AMPD1
Scarf1	SCARF1
Npw	NPW
Sost	SOST
Zfp385a	ZNF385A
Ppm1d	PPM1D
Arpp21	ARPP21
Mal2	MAL2
Hs3st3b1	HS3ST3B1
Top1mt	TOP1MT
Kif18b	KIF18B
Sema6c	SEMA6C
Dnajc3	DNAJC3
Erlec1	ERLEC1
Mas1	MAS1
9430015G10Rik	C1orf159
Arl11	ARL11
Pebp4	PEBP4
Sp1	SP1
Rtcb	RTCB
Rgs18	RGS18
Gnrh1	GNRH1
Trerf1	TRERF1
Sned1	SNED1
Pcbp2	PCBP2
Rcbtb2	RCBTB2
Mrpl34	MRPL34
Chrna6	CHRNA6
Tmem221	TMEM221
Bcar1	BCAR1
Gng8	GNG8
Rilp	RILP
Cyp4x1	CYP4X1
Lrfn5	LRFN5
Nek1	NEK1
Rinl	RINL
Fndc9	FNDC9
Trim32	TRIM32
Krt20	KRT20
Hsp90b1	HSP90B1
Mettl23	METTL23
Nck2	NCK2
Prrg2	PRRG2
Tln1	TLN1
L2hgdh	L2HGDH
Mylk2	MYLK2
Tob1	TOB1
Sdhc	SDHC
Gps1	GPS1
Nox3	NOX3
Agpat4	AGPAT4
Shroom3	SHROOM3
Setd3	SETD3
Acsl3	ACSL3
Rad51ap1	RAD51AP1
Rnf141	RNF141
Eral1	ERAL1
Bicral	BICRAL
Kdm5a	KDM5A
Galnt17	GALNT17
Enho	ENHO
Paxx	PAXX
Baat	BAAT
Tnfrsf9	TNFRSF9
1700010I14Rik	C6orf118
Get3	GET3
AI467606	C16orf54
Piwil1	PIWIL1
Zfp454	ZNF454
Pdpr	PDPR
Slc31a2	SLC31A2
Mfap2	MFAP2
Cd7	CD7
Ubald2	UBALD2
Emsy	EMSY
Fam20a	FAM20A
Polr1h	POLR1H
Nfib	NFIB
Anapc10	ANAPC10
Pdxk	PDXK
Fbxo11	FBXO11
Cpa4	CPA4
Yipf7	YIPF7
Mff	MFF
Zfp354c	ZNF354C
Tpi1	TPI1
Rps21	RPS21
Ust	UST
Pip4k2b	PIP4K2B
Slc25a42	SLC25A42
Coq9	COQ9
Babam2	BABAM2
Zwint	ZWINT
Il36a	IL36A
Lancl2	LANCL2
Psmc3	PSMC3
Stat5b	STAT5B
Prdm5	PRDM5
Polr3a	POLR3A
Msh2	MSH2
A1bg	A1BG
Adam21	ADAM21
Sh3yl1	SH3YL1
Hp1bp3	HP1BP3
Enpp2	ENPP2
Mbd3	MBD3
Adcy3	ADCY3
Creb3l2	CREB3L2
Fgf17	FGF17
Acadsb	ACADSB
Pabpn1l	PABPN1L
Dnai7	DNAI7
Rnase1	RNASE1
Ngdn	NGDN
Nrn1l	NRN1L
Ptger1	PTGER1
Dynlrb2	DYNLRB2
Ccsap	CCSAP
Zcchc14	ZCCHC14
Fhip2b	FHIP2B
Ncoa6	NCOA6
Fgfr1op2	FGFR1OP2
Galnt2	GALNT2
Or51e2	OR51E2
Cdk5	CDK5
Plpp4	PLPP4
Dmtn	DMTN
Ajm1	AJM1
Romo1	ROMO1
Eif3f	EIF3F
Efemp1	EFEMP1
Ndufb2	NDUFB2
Psme3ip1	PSME3IP1
Mrpl44	MRPL44
Mlxip	MLXIP
Neu4	NEU4
Rab3ip	RAB3IP
Ppp2r2d	PPP2R2D
Rhobtb2	RHOBTB2
Rabl6	RABL6
Tmeff2	TMEFF2
Fam234b	FAM234B
Tecrl	TECRL
Ndufv3	NDUFV3
Tspoap1	TSPOAP1
Cngb1	CNGB1
Nbas	NBAS
Erc2	ERC2
Strn	STRN
Adap1	ADAP1
Haghl	HAGHL
Plekhj1	PLEKHJ1
Has3	HAS3
Creb1	CREB1
Nr2c2ap	NR2C2AP
Stk31	STK31
Zfp787	ZNF787
Ankrd37	ANKRD37
Mtfp1	MTFP1
Tbc1d30	TBC1D30
Ptpn21	PTPN21
Mrps23	MRPS23
Evi5l	EVI5L
Tfpt	TFPT
Ttc39a	TTC39A
Lsm7	LSM7
Alkbh2	ALKBH2
Cops3	COPS3
Sspn	SSPN
Tmem161b	TMEM161B
Eno2	ENO2
Nfyb	NFYB
Immp2l	IMMP2L
Rnf115	RNF115
Zfp36	ZFP36
Six2	SIX2
Tlr5	TLR5
Cracr2b	CRACR2B
Ap5z1	AP5Z1
Abcd4	ABCD4
Efhd1	EFHD1
Epb41l3	EPB41L3
Ska3	SKA3
Tex30	TEX30
Zscan12	ZSCAN12
Gopc	GOPC
Phf7	PHF7
Ecm1	ECM1
Kcne3	KCNE3
Sox9	SOX9
Trpc7	TRPC7
Myorg	MYORG
Taf15	TAF15
Tmem87b	TMEM87B
Cr1l	CR1
Tbata	TBATA
Slc7a10	SLC7A10
Tut7	TUT7
Atp6v1b1	ATP6V1B1
Drg1	DRG1
Ttc34	TTC34
Zcwpw1	ZCWPW1
Lrrtm4	LRRTM4
Cfap107	CFAP107
Dglucy	DGLUCY
Cab39l	CAB39L
Pex14	PEX14
Rimklb	RIMKLB
Marchf9	MARCHF9
Abca7	ABCA7
Tex29	TEX29
Ghrhr	GHRHR
Pnrc1	PNRC1
Cimip2c	CIMIP2C
Ufc1	UFC1
Eif4a1	EIF4A1
Ghrl	GHRL
Cmtm1	CMTM1
Gnai1	GNAI1
Amfr	AMFR
Bcl2l13	BCL2L13
Usp13	USP13
Nfyc	NFYC
Dhx34	DHX34
Adtrp	ADTRP
P2rx4	P2RX4
Rdh11	RDH11
Cops7b	COPS7B
St3gal5	ST3GAL5
Spaca3	SPACA3
Prr30	PRR30
Serpine3	SERPINE3
Prpf39	PRPF39
Calcoco1	CALCOCO1
Gpr15lg	GPR15LG
Nckap5	NCKAP5
Btnl9	BTNL9
Fbp2	FBP2
Ogdhl	OGDHL
Tbx4	TBX4
Nat9	NAT9
Tatdn3	TATDN3
Zc3hc1	ZC3HC1
Lelp1	LELP1
Gdpd5	GDPD5
Rfx6	RFX6
Lrig2	LRIG2
Zfp672	ZNF672
Chadl	CHADL
Gfi1	GFI1
Trdn	TRDN
Cenpt	CENPT
Itga4	ITGA4
3425401B19Rik	C10orf71
Tspo	TSPO
Sec22b	SEC22B
Acox3	ACOX3
Heatr5a	HEATR5A
Zfp281	ZNF281
Daw1	DAW1
Lcp1	LCP1
Cul1	CUL1
Atp6v1c1	ATP6V1C1
Sf3b4	SF3B4
Kcnab1	KCNAB1
Maneal	MANEAL
Dcakd	DCAKD
Pam	PAM
Ppy	PPY
Lrrc36	LRRC36
Tmem50a	TMEM50A
Tsen34	TSEN34
Rap1a	RAP1A
Npm2	NPM2
Rin3	RIN3
Flnb	FLNB
Cln8	CLN8
Rab2a	RAB2A
Src	SRC
Cyba	CYBA
Tmem106c	TMEM106C
Sanbr	SANBR
Cdca4	CDCA4
Elapor1	ELAPOR1
Vti1b	VTI1B
Smad1	SMAD1
Gpc6	GPC6
Mutyh	MUTYH
Zfp575	ZNF575
Pnma2	PNMA2
Akt1	AKT1
Napsa	NAPSA
Tmtc4	TMTC4
Stxbp2	STXBP2
Lingo4	LINGO4
Rhoc	RHOC
Sirt3	SIRT3
Mmd2	MMD2
Tuba1a	TUBA1A
Adat2	ADAT2
Cct3	CCT3
Fstl3	FSTL3
Ndufa6	NDUFA6
Pex7	PEX7
Bok	BOK
Kpna6	KPNA6
Mfap5	MFAP5
Mcat	MCAT
Sctr	SCTR
Tada2b	TADA2B
Mospd3	MOSPD3
Spats2	SPATS2
Cpeb1	CPEB1
Nkain3	NKAIN3
Chchd10	CHCHD10
Agrn	AGRN
Rxfp2	RXFP2
1700019D03Rik	AKAP19
Sipa1l1	SIPA1L1
Gys2	GYS2
Lingo3	LINGO3
Rerg	RERG
P4ha1	P4HA1
Thap12	THAP12
Mapkap1	MAPKAP1
Ppp1r9a	PPP1R9A
Klhl38	KLHL38
Slc16a8	SLC16A8
Ankrd13a	ANKRD13A
Dazap2	DAZAP2
Bub3	BUB3
Nadk2	NADK2
Tbck	TBCK
Dnaaf1	DNAAF1
Rd3	RD3
Chi3l1	CHI3L1
Prmt7	PRMT7
Lcp2	LCP2
Vps13b	VPS13B
Tmem150b	TMEM150B
Xrra1	XRRA1
Slc35f6	SLC35F6
Cop1	COP1
Zzef1	ZZEF1
Rnpc3	RNPC3
Akr1d1	AKR1D1
Rab6a	RAB6A
Eln	ELN
Pcsk4	PCSK4
Dnajb9	DNAJB9
Cdh6	CDH6
Fos	FOS
Gpr61	GPR61
Ebpl	EBPL
2510039O18Rik	KIAA2013
Slirp	SLIRP
Upb1	UPB1
Isg20l2	ISG20L2
Sfrp1	SFRP1
Dnai1	DNAI1
Stox2	STOX2
Bola1	BOLA1
Prkacb	PRKACB
Tcl1	TCL1A
Gpd1	GPD1
Ctns	CTNS
Arid3a	ARID3A
Fyb2	FYB2
Itgb6	ITGB6
Large1	LARGE1
Slc35b4	SLC35B4
Myt1l	MYT1L
Nup155	NUP155
Trappc10	TRAPPC10
Cimap1a	CIMAP1A
Cachd1	CACHD1
Atf5	ATF5
Lacc1	LACC1
Mrgpre	MRGPRE
Gna15	GNA15
Timm50	TIMM50
Gli1	GLI1
Cln5	CLN5
Sgms2	SGMS2
Ctsg	CTSG
Lrp11	LRP11
Rab13	RAB13
Gtpbp3	GTPBP3
Marchf8	MARCHF8
Slc2a2	SLC2A2
Wt1	WT1
Pakap	PALM2AKAP2
Ensa	ENSA
Nphs1	NPHS1
Prrc2c	PRRC2C
Htr2a	HTR2A
Vnn1	VNN1
Aadac	AADAC
Klf12	KLF12
Chst1	CHST1
Map2k4	MAP2K4
Sync	SYNC
Mlf1	MLF1
Tab1	TAB1
Sftpd	SFTPD
Lrrc75b	LRRC75B
Plekhg1	PLEKHG1
Chmp7	CHMP7
Rnf20	RNF20
Irgq	IRGQ
Exoc3l2	EXOC3L2
9430038I01Rik	C10orf143
Tmed2	TMED2
Lrrc57	LRRC57
Ctsb	CTSB
Slc16a1	SLC16A1
Kash5	KASH5
Tbcel	TBCEL
Ccdc39	CCDC39
Corin	CORIN
Pmel	PMEL
Trps1	TRPS1
Snrpd3	SNRPD3
1700017N19Rik	C12orf50
Zbed4	ZBED4
Mr1	MR1
Mov10l1	MOV10L1
Arhgef10	ARHGEF10
Ccrl2	CCRL2
Rrp15	RRP15
Gba2	GBA2
Strip2	STRIP2
Adpgk	ADPGK
Gpr39	GPR39
Nedd1	NEDD1
Hdgf	HDGF
Khdrbs2	KHDRBS2
Mchr1	MCHR1
Zfand2a	ZFAND2A
Rgs22	RGS22
Car2	CA2
Rpl15	RPL15
Cdkl3	CDKL3
Stac3	STAC3
Paqr6	PAQR6
Rims2	RIMS2
Trpm4	TRPM4
Prss33	PRSS33
Rfx4	RFX4
Bhlha15	BHLHA15
Cd84	CD84
Mtch1	MTCH1
Gm11100	C3orf49
Baz1b	BAZ1B
Trim13	TRIM13
Gm49336	NUP58
Pabpc4l	PABPC4L
Pbx1	PBX1
Slc25a44	SLC25A44
Traip	TRAIP
Mtfr1	MTFR1
Pef1	PEF1
Asb18	ASB18
Pars2	PARS2
Casp8ap2	CASP8AP2
Ssrp1	SSRP1
Tsfm	TSFM
Elfn1	ELFN1
Gsx1	GSX1
Ttpa	TTPA
Ankrd45	ANKRD45
Crmp1	CRMP1
Egr2	EGR2
Fancd2	FANCD2
Mxra8	MXRA8
Rap1b	RAP1B
Rasa2	RASA2
Vamp4	VAMP4
Depdc1a	DEPDC1
Rpl6	RPL6
Fgf14	FGF14
Prxl2b	PRXL2B
Ubd	UBD
Treml1	TREML1
Ptger3	PTGER3
Ndst4	NDST4
Ube2j2	UBE2J2
Mea1	MEA1
Fam13c	FAM13C
Hs2st1	HS2ST1
Dpysl2	DPYSL2
Cdc14a	CDC14A
Pcdh20	PCDH20
Abcc10	ABCC10
Rfx8	RFX8
Gin1	GIN1
Cyb5r4	CYB5R4
Adm	ADM
Oca2	OCA2
Itih4	ITIH4
Ppid	PPID
Chl1	CHL1
Tktl2	TKTL2
Atp6v1h	ATP6V1H
Sntb2	SNTB2
Dlk2	DLK2
Golga7	GOLGA7
Prkag2	PRKAG2
Rabac1	RABAC1
Rab44	RAB44
Hpgd	HPGD
Fbxo46	FBXO46
Mapk14	MAPK14
Tpd52l1	TPD52L1
Comp	COMP
Spen	SPEN
Cldnd2	CLDND2
Zfp821	ZNF821
Cnksr1	CNKSR1
Irf7	IRF7
Ptprq	PTPRQ
Asb17	ASB17
Pias3	PIAS3
Wdr76	WDR76
Amotl1	AMOTL1
Ten1	TEN1
Dram1	DRAM1
Ccdc153	DRC12
Ascc3	ASCC3
Bin2	BIN2
Rnf185	RNF185
Wdr73	WDR73
Rbl2	RBL2
Ankrd28	ANKRD28
Armh1	ARMH1
Slc35g2	SLC35G2
Rarg	RARG
Plod2	PLOD2
Cstb	CSTB
Psap	PSAP
Eif1	EIF1
Trmo	TRMO
Plk3	PLK3
Nop14	NOP14
Plscr3	PLSCR3
Elfn2	ELFN2
Acr	ACR
Dhrs1	DHRS1
Ncaph2	NCAPH2
Gatc	GATC
Vps33b	VPS33B
Gper1	GPER1
Ubc	UBC
Mtrfr	MTRFR
Olfml3	OLFML3
Dnajc19	DNAJC19
Arpc3	ARPC3
Prrc2b	PRRC2B
Susd1	SUSD1
Cbr4	CBR4
Aqp9	AQP9
BC028528	C1orf54
Atxn7	ATXN7
Clcn3	CLCN3
Nova1	NOVA1
Rab11fip3	RAB11FIP3
Sdc1	SDC1
Pdcd10	PDCD10
Septin7	SEPTIN7
Cux2	CUX2
Jpt1	JPT1
Cryl1	CRYL1
Gtf2a2	GTF2A2
Rab3gap2	RAB3GAP2
Cdk5rap2	CDK5RAP2
Dad1	DAD1
Irag2	IRAG2
Slc39a2	SLC39A2
Ssr2	SSR2
Spryd7	SPRYD7
Srcin1	SRCIN1
Msx1	MSX1
Lrrc8c	LRRC8C
Pias1	PIAS1
Ccdc149	CCDC149
Gpr137c	GPR137C
Notch2	NOTCH2
Thtpa	THTPA
Exoc5	EXOC5
Slc13a1	SLC13A1
Prkce	PRKCE
Nras	NRAS
